subcode,SSRT_motorsel,SSRT_stimsel,SSRT_high,SSRT_low,UPPS.lack_of_perseverance,UPPS.lack_of_premeditation,UPPS.negative_urgency,UPPS.positive_urgency,UPPS.sensation_seeking,spatial.forward_span,spatial.reverse_span,digit.forward_span,digit.reverse_span,SSS.boredom_susceptibility,SSS.disinhibition,SSS.experience_seeking,SSS.thrill_adventure_seeking,Dickman.dysfunctional,Dickman.functional
s154,0.320354669783773,-0.5671713134132172,-0.38661596643995494,-0.35359511718173914,0.7267137156103993,0.6347847582571206,0.1991156647344325,0.6134364268788297,0.14561526751190537,1.3548842658915121,1.22682750887561,1.251791817277724,0.8305185230666138,-0.2667098441660847,1.4898292389342953,-0.37321811925358145,0.6222202021163403,1.194554068720394,1.8474171581687346
s156,1.6133373941205227,-1.2051121229667996,0.3208324569354432,1.2069180685059793,-1.2352401520303833,-0.4692405155605748,-1.2850820200836874,-0.9422290572404682,1.6768627266253253,-0.014910980915522048,-0.390252260592973,-0.5800301566099945,-0.20455901240360863,-0.2667098441660847,-0.08001640413713598,1.021835092252409,1.9147650253361657,-0.561056905097761,1.5601238004373814
s160,-0.11629990879165339,2.274802702922882,0.9579064298194083,0.5296553459184868,-1.2352401520303833,-0.837248940099005,-1.0152278955271439,-0.8225624814229993,0.381191799596219,-2.879028315148412,-1.5453092387848177,-0.5800301566099945,0.2784771708158286,0.6592827608599848,0.3124450066307217,1.021835092252409,0.2990839963113836,-0.561056905097761,1.2728304427060286
s161,0.4780354898244141,-1.1083751969288238,-0.105118164469779,-0.22251200958391837,-0.16508349695359278,-0.65324472782979,0.7388239136856071,1.4511024567634465,-0.7966908612493852,0.2341427003221208,0.07177053068376528,0.09485162324337591,0.5544978469412215,-0.2667098441660847,-0.4724778149049939,1.021835092252409,-0.6703246211034856,-0.561056905097761,-1.0255164194608184
s162,-0.6330078267725746,-0.40245708799542396,-0.5829236441321973,-0.6220033851195099,1.2617920431487941,2.6588310934208916,1.548386287193325,2.2887684866480633,1.4412861943996664,-0.26396466215316494,-0.5057579584121571,2.7943787426568574,3.1766942701324514,3.437260575938193,0.70490641739858,1.021835092252409,1.9147650253361657,3.8279705297109685,1.8474171581687346
s165,-0.9168333028466018,-0.2429718856062441,-0.6088510732596843,-0.5252515676080809,-0.16508349695359278,-1.2052573646374352,-1.6898632068375463,-0.8225624814229993,-0.9144791272915417,-0.8865988652472715,-1.5453092387848177,0.19126330607957132,-0.27356418143495653,0.19628645834695,-1.6498620472085672,-2.2332890673702144,-1.3165970327133982,-0.561056905097761,0.41095036951196984
s167,-0.17452051926837692,1.3126624655623265,0.43195001034530794,0.4329035284051855,-0.7001618244919885,-1.0212531523682202,-0.47551964657596957,-0.8225624814229993,-0.5611143290237259,-0.26396466215316494,-0.15924086495460385,0.7697334030967454,0.20947200178448072,0.19628645834695,-0.4724778149049939,-1.303253593311898,-0.3471884152985292,0.7556513253975264,0.6982437272433225
s168,-0.9580729019352512,0.17012093369500036,-0.38291204799444084,-0.4378628292089096,0.5483542730976007,0.45078054598790523,0.06418860237520503,0.25443669976148897,0.2634035335540622,1.9775184689856187,1.6888503001523472,-0.3872067909376028,0.5544978469412215,-0.2667098441660847,-0.08001640413713598,-0.8382358562827399,-0.024052209493572698,-0.12215416177489333,1.2728304427060286
s172,0.12628596819372437,0.28254492882195353,-1.1014722267108255,-0.8155070201461126,1.7968703706871891,0.45078054598790523,0.8737509758829228,1.0921027296461063,0.4989800657797218,0.7322500627974055,0.3027819263221344,0.19126330607957132,0.3474823398471772,-0.2667098441660847,-0.08001640413713598,0.09179961819409276,-0.3471884152985292,-0.12215416177489333,-0.7382230617294657
s173,-1.336506870033954,-1.0247108284615973,-0.32364935284177226,-0.6282454378635115,-1.0568807095175852,-0.4692405155605748,-0.7453737711325131,-1.0618956328904041,0.616768331821878,3.098260034555011,1.457838904513979,0.19126330607957132,1.1755443682233546,-0.7297061466791194,-0.8649392256728516,-1.303253593311898,-0.3471884152985292,-0.12215416177489333,0.12365701146459376
s175,0.5702181230787412,1.4878347370373466,-0.29772192371206313,-0.17881764038526893,0.013275945559205396,0.45078054598790523,0.3340427269317482,0.6134364268788297,1.0879213961318506,1.3548842658915121,1.6888503001523472,1.3482035001139212,1.3135547062860518,0.19628645834695,1.0973678281664376,1.4868528292815677,1.2684926137262529,-0.12215416177489333,1.5601238004373814
s177,0.04138091124898769,-0.42860220314005976,0.48195290937974705,-0.3223848534673482,1.0834326006359956,-0.65324472782979,1.2785321626367818,-0.7028959057730634,-1.5034204577850168,-0.13943782153434292,-1.0832864475080795,-1.1585002536271685,-2.0676985762500086,-0.2667098441660847,-0.8649392256728516,-0.8382358562827399,-1.3165970327133982,0.3167485820746588,-1.3128097771921718
s179,-0.599045803994971,-1.359368302327366,-0.23475531011388048,-0.21314893046978833,-0.7001618244919885,0.6347847582571206,0.7388239136856071,-0.34389617865572303,1.7946509926674823,-0.6375451840096287,0.5337933219605026,0.2876749889157667,-0.1355538433722601,-1.1927024491921543,-0.4724778149049939,-0.8382358562827399,1.5916288195312092,-0.561056905097761,0.41095036951196984
s180,1.3658997995944477,1.783274538184593,0.07266992098600458,0.005322915527203751,0.36999483058480215,-0.28523630308895476,0.1991156647344325,-0.2242296030057872,1.2057096623153527,1.6039379471291548,-0.2747465627737879,0.2876749889157667,0.2784771708158286,1.1222790633730195,1.0973678281664376,1.021835092252409,1.2684926137262529,-0.561056905097761,1.5601238004373814
s183,-0.06535687462452032,0.149204841578978,0.28008935401923346,0.3985722383206661,-0.8785212670047866,-0.10123209081973988,-1.554936144640231,-0.4635627544731921,1.0879213961318506,1.4794111065103341,0.9958161132372408,-0.19438342526521113,0.0024564946904363514,-0.2667098441660847,-1.2574006364407093,-0.37321811925358145,1.5916288195312092,-0.561056905097761,0.41095036951196984
s185,-1.756180437219851,-1.8352093979782458,1.6949862007700298,-0.6594557015760302,-0.3434429394663913,1.0027931827955512,-1.2850820200836874,-1.0618956328904041,0.616768331821878,-0.26396466215316494,0.18727622850294934,3.469260522510227,3.1076891011011036,1.1222790633730195,-0.08001640413713598,-1.7682713303410562,0.2990839963113836,0.3167485820746588,1.5601238004373814
s186,-0.053227580775688024,0.047238892510820266,-0.8644214461023733,-0.534614646722211,-1.0568807095175852,-1.0212531523682202,-0.8803008333298284,-0.7028959057730634,0.14561526751190537,-1.1356525464849143,-1.1987921453272645,1.4446151829501166,-0.06654867434091218,-0.2667098441660847,-0.4724778149049939,-0.37321811925358145,-0.6703246211034856,-0.561056905097761,-0.45092970399811233
s188,-1.625184063647223,-0.21159774743142634,0.29120110936022,-1.1432147891406645,-1.2352401520303833,-0.837248940099005,-0.20566552201942603,-0.9422290572404682,0.616768331821878,-0.5130183433908078,-0.2747465627737879,-0.5800301566099945,-1.1016262098111347,-0.7297061466791194,0.3124450066307217,0.5568173552232512,0.2990839963113836,-0.561056905097761,-1.3128097771921718
s190,-1.1011985693567115,-1.3044635605214348,-1.63113256463044,-1.6893944041303361,-0.7001618244919885,-1.3892615769066505,-0.47551964657596957,-0.10456302735585138,-0.0899612647137536,-1.0111257058660925,0.18727622850294934,0.2876749889157667,0.4164875088785251,-0.7297061466791194,-0.4724778149049939,-1.7682713303410562,0.6222202021163403,-0.561056905097761,-1.3128097771921718
s193,0.6939369203417787,0.7897601626476513,2.076489800811306,0.535897398660616,-1.0568807095175852,-0.10123209081973988,-1.0152278955271439,-0.9422290572404682,0.4989800657797218,-0.26396466215316494,0.7648047175988717,0.4804983545881592,0.20947200178448072,-1.1927024491921543,1.0973678281664376,1.021835092252409,1.5916288195312092,-0.12215416177489333,0.9855370849746752
s195,-1.1569933210630863,0.30869004396815786,0.4838048686025041,1.6095304704135716,2.1535892557127863,2.4748268811516767,1.548386287193325,1.810102183880787,1.9124392588509844,0.2341427003221208,0.4182876241413185,0.4804983545881592,-0.20455901240360863,1.1222790633730195,0.70490641739858,1.4868528292815677,1.9147650253361657,2.5112622992156814,-0.16363634626675963
s198,-1.3583395989627254,-1.5136244816863638,-1.490383663645352,-1.1182465781684028,0.5483542730976007,1.0027931827955512,-0.07073845982211069,0.4937698512288939,0.9701331300896938,-0.014910980915522048,-0.390252260592973,-0.3872067909376028,0.4164875088785251,-0.2667098441660847,0.3124450066307217,1.021835092252409,1.9147650253361657,-0.12215416177489333,0.9855370849746752
s199,-1.5063169839234274,-1.568529223492295,-1.4718640714111153,-2.229331966379751,1.0834326006359956,2.106818456613246,1.818240411749868,2.0494353351806587,2.383592323160957,0.6077232221785845,0.5337933219605026,0.7697334030967454,0.07146166372178427,1.5852753658860548,1.882290649702153,1.021835092252409,1.5916288195312092,2.5112622992156814,1.8474171581687346
s201,1.23490342602182,0.7636150475030155,1.326446315294719,0.9697200642825994,-0.7001618244919885,-1.0212531523682202,-1.2850820200836874,-0.9422290572404682,0.7345565978640348,0.2341427003221208,0.07177053068376528,0.67332172026055,0.0024564946904363514,-0.2667098441660847,-0.4724778149049939,1.021835092252409,0.9453564079212966,-0.12215416177489333,-1.0255164194608184
s202,-1.2807121183261239,-1.283547468403844,-1.8496637530046554,-1.7861462216436375,-1.2352401520303833,1.7388100320748163,-1.2850820200836874,-0.9422290572404682,2.0302275248931414,-0.7620720246284496,0.8803104154180568,0.67332172026055,3.1766942701324514,2.5112679709121237,2.274752060470011,1.4868528292815677,1.5916288195312092,0.7556513253975264,1.8474171581687346
s203,1.1985155444738675,0.5204654766481778,0.4763970317092538,0.9322677478260791,0.19163538807200356,-0.65324472782979,-0.6104467087732849,-0.10456302735585138,-0.20774953075591043,-2.879028315148412,-0.6212636562313422,0.2876749889157667,0.692508185003918,-1.1927024491921543,0.3124450066307217,1.021835092252409,0.2990839963113836,-0.561056905097761,-0.7382230617294657
s205,-0.09204132109398881,-0.6011599631015575,-0.09400640912879252,0.7231589809432172,0.36999483058480215,0.6347847582571206,-0.07073845982211069,0.6134364268788297,-0.5611143290237259,0.7322500627974055,-0.2747465627737879,-0.5800301566099945,-0.06654867434091218,-0.7297061466791194,-1.2574006364407093,-0.8382358562827399,-0.993460826908442,-0.561056905097761,-0.45092970399811233
s207,1.1524242278459764,-0.397228064965242,-1.2755563937188727,-0.28493253701082794,-1.413599594543182,-1.3892615769066505,-1.2850820200836874,-1.0618956328904041,-1.8567852560528326,-0.13943782153434292,-0.2747465627737879,-0.772853522282386,0.07146166372178427,-1.1927024491921543,-1.6498620472085672,-2.2332890673702144,-1.3165970327133982,-0.561056905097761,-0.7382230617294657
s208,-1.2782862595572306,-1.6495790804444304,-1.1088800636040756,-0.09454992835809842,1.9752298131999877,2.106818456613246,2.3579486607010427,2.76743478941534,0.381191799596219,-0.26396466215316494,0.18727622850294934,0.4804983545881592,-0.6185900265916974,-0.7297061466791194,1.882290649702153,1.021835092252409,1.2684926137262529,3.8279705297109685,0.9855370849746752
s210,-1.0623848290384106,-0.865225626073986,-0.10141424602204281,-0.21002790409778752,-1.0568807095175852,0.6347847582571206,1.2785321626367818,1.6904356082308516,2.383592323160957,0.9813037440350483,-1.4298035409656327,-0.4836184737737982,-0.4805796885290009,2.9742642734251588,2.274752060470011,1.4868528292815677,1.5916288195312092,1.633456812569946,1.5601238004373814
s212,-0.14783607280036373,-0.8704546491025995,1.8468468570983263,0.4235404492910554,0.36999483058480215,-1.0212531523682202,-0.7453737711325131,-0.8225624814229993,0.381191799596219,1.1058305846538703,1.111321811056425,0.4804983545881592,-1.308641716905179,0.6592827608599848,-0.4724778149049939,0.09179961819409276,-0.6703246211034856,-0.561056905097761,-0.45092970399811233
s214,-0.47775286550228213,-0.015509383838815272,-0.47551000916784675,-0.5408566994643402,-0.3434429394663913,0.8187889705263355,-0.6104467087732849,-0.8225624814229993,1.0879213961318506,0.6077232221785845,0.4182876241413185,0.4804983545881592,-1.5846623930305719,1.1222790633730195,1.0973678281664376,1.4868528292815677,0.9453564079212966,-0.561056905097761,1.2728304427060286
s215,0.8855797631614787,-0.11747533290697303,0.46528527636826733,1.4316319672451006,-0.5218023819791899,-0.4692405155605748,-1.2850820200836874,-0.8225624814229993,-1.2678439255593574,0.10961585970329883,-0.9677807496888953,-1.6405586678081472,-1.308641716905179,-1.1927024491921543,-1.2574006364407093,0.09179961819409276,-0.993460826908442,-0.12215416177489333,-0.45092970399811233
s216,1.0675191709012397,2.436902416825584,2.99320961644269,1.5034155737880126,-1.0568807095175852,-1.3892615769066505,0.46896978912906395,0.6134364268788297,-1.6212087238271733,0.10961585970329883,-0.9677807496888953,1.251791817277724,-0.3425693504663045,-1.1927024491921543,-0.8649392256728516,-1.7682713303410562,-0.993460826908442,-0.12215416177489333,-1.3128097771921718
s217,-1.0817916991982885,-0.5201101061509905,-0.46069433538134613,1.0945611191364186,0.9050731581231971,0.8187889705263355,1.4134592249960098,0.8527695783462346,0.381191799596219,-1.0111257058660925,0.4182876241413185,-1.062088570790973,-1.2396365478738312,0.19628645834695,-0.08001640413713598,1.021835092252409,-0.024052209493572698,1.633456812569946,0.12365701146459376
s219,0.41253730303810016,1.783274538184593,-0.3088336790530496,0.05838036383998327,1.7968703706871891,0.26677633371869036,1.2785321626367818,0.7331030025287651,0.7345565978640348,0.3586695409409417,0.5337933219605026,0.7697334030967454,0.5544978469412215,1.5852753658860548,0.3124450066307217,0.09179961819409276,0.2990839963113836,-0.561056905097761,-1.0255164194608184
s220,3.185293876992058,-0.862611114558895,0.763450711352145,0.20506860329406335,-1.0568807095175852,1.1867973950647661,0.06418860237520503,0.7331030025287651,0.616768331821878,-1.882813590197842,-1.4298035409656327,0.8661450859329425,1.5895753824114434,2.048271668399089,0.70490641739858,1.021835092252409,1.2684926137262529,0.3167485820746588,1.8474171581687346
s221,-0.8586126923698782,-1.228642726597913,-0.49032568295656936,-0.36295819629586923,-1.413599594543182,-1.0212531523682202,-1.554936144640231,-1.0618956328904041,-0.5611143290237259,-0.13943782153434292,-0.7367693540505262,1.6374385486225074,1.7965908895054883,-0.2667098441660847,-1.2574006364407093,-0.8382358562827399,-0.024052209493572698,-0.561056905097761,-0.16363634626675963
s222,0.543533676610728,-0.4861214564610818,-0.40513555867641377,-0.48779925115156075,1.0834326006359956,0.26677633371869036,0.6038968514882914,0.3741032754114248,-0.9144791272915417,1.9775184689856187,-0.043735167135419806,0.3840866717519638,0.8305185230666138,-0.2667098441660847,-0.8649392256728516,1.4868528292815677,-0.6703246211034856,-0.12215416177489333,0.12365701146459376
s223,-0.42195811379445186,1.2786738158724178,0.8912358977734895,0.05525933746798246,-1.0568807095175852,-1.0212531523682202,-1.4200090822810028,-1.0618956328904041,0.9701331300896938,-1.5092330683413782,-0.5057579584121571,0.67332172026055,-1.1016262098111347,0.19628645834695,-0.8649392256728516,-0.37321811925358145,1.2684926137262529,-0.561056905097761,1.5601238004373814
s226,-1.7998458950773937,-0.8913707412186218,-2.142273310315818,-1.0620681034836226,-1.0568807095175852,1.1867973950647661,0.6038968514882914,0.3741032754114248,1.7946509926674823,-0.014910980915522048,0.4182876241413185,1.0589684516053333,0.4164875088785251,0.6592827608599848,0.3124450066307217,1.4868528292815677,1.5916288195312092,3.8279705297109685,1.8474171581687346
s227,-0.13328092018118287,0.6224314257163356,-0.1903082887499346,-0.4378628292089096,-0.7001618244919885,-0.65324472782979,-0.6104467087732849,-0.7028959057730634,0.381191799596219,0.8567769034162275,0.4182876241413185,-0.0015600595928194855,-0.411574519497653,-0.2667098441660847,-1.2574006364407093,-0.8382358562827399,0.6222202021163403,-0.561056905097761,0.41095036951196984
