subcode,SSRT_motorsel,SSRT_stimsel,SSRT_high,SSRT_low,lack_of_perseverance,lack_of_premeditation,negative_urgency,positive_urgency,sensation_seeking
s260,0.05965175288099245,-0.34557133138072066,-0.8493329270434453,-1.2945876484025416,-0.36955392736235937,0.40791836625228667,-0.7623879850829494,-1.0761728366216778,0.8633230753984975
s266,-0.7901340929696369,0.9493896550061721,-0.667653396804566,-0.04883904424061834,-1.0784941145472942,1.1265536673214742,0.44738201688354146,1.90313432633279,1.3373043716214996
s268,-0.6148201075793496,-0.5272753433039178,0.16288159856903706,1.190876879028279,-1.2557291613435275,-0.6700345855491187,-1.7033202087808963,-1.0761728366216778,-1.3880880819807022
s270,-1.4524313711102352,-1.4639467287134595,-0.3895724831747632,-1.6324177783432245,0.5166213066188087,0.9468948420541776,-0.6279690958680262,-0.8378282635119102,-0.6771161375751014
s271,0.15704841143163895,0.025514326773844534,-1.646498212781472,-0.8300712197318406,0.16215121302634114,0.22825954098499013,-0.09029353949224253,0.23472231506494054,-0.7956114615953033
s273,2.09037208365182,1.325593736031316,2.098324757432465,1.727785478399004,-1.0784941145472942,-0.3107169348169,-1.1656446524051127,-0.9570005501502146,-0.9141067856155052
s274,0.6854252840652809,0.2711986245861834,-0.4896816120814922,0.62983755608907,0.5166213066188087,-0.8496934108164153,-0.6279690958680262,-0.12279454451628997,-0.4401254893925028
s276,-0.07670356908874405,-0.8599728299253051,-1.724360868597817,-1.1648850092278202,-1.0784941145472942,-0.13105810954960342,-0.22471242854586268,-0.5994836905689841,0.8633230753984975
s278,1.5717348768722201,0.9007646377303016,-0.526759067232874,-0.024708320673943723,0.5166213066188087,-0.13105810954960342,1.9259897971185749,0.35389460153640373,-0.7956114615953033
s282,0.32505764743066423,-0.412110828704384,-0.003966949608844659,-0.3323750461567358,-0.9012590677510603,-0.6700345855491187,-1.4344824305123531,-0.5994836905689841,-0.32163016537230055
s283,0.15217857850315714,0.854698831890488,0.5299484045603768,-0.2810972585768736,0.6938563534150425,0.40791836625228667,1.657152018850032,2.260651185914021,0.3893417790333004
s284,1.0725770018021652,-0.5170384975612252,1.4865467474468985,2.1229260768143843,0.5166213066188087,-0.6700345855491187,-0.22471242854586268,-0.0036222578779855435,-0.5586208134127046
s288,-0.6610835203897016,-1.0416768418485023,-1.1385370772184402,-1.3609471382113492,1.048326447007509,-1.3886698866183058,-0.493550206814406,-0.8378282635119102,-1.5065834060009042
s292,0.4662828023274218,-1.7659336781083046,-0.055875386818999735,-0.12726389583547762,-0.19231888056612562,0.22825954098499013,0.3129631278299209,-0.5994836905689841,-0.6771161375751014
s293,0.6415967877177091,-0.3097423712820644,-0.10407607851557368,-0.6159110480728532,1.4027965405999767,0.04860071571769313,-0.22471242854586268,-0.12279454451628997,-1.1510974337981037
s294,0.22279115595299667,-0.670591183693937,-1.1459525682478269,-1.4846170964948544,0.6938563534150425,-0.3107169348169,1.657152018850032,0.830583747755939,-1.2695927578183057
s295,-0.4127220410867946,-0.7550451610669285,0.16288159856903706,-0.7546627085834943,-1.2557291613435275,-0.13105810954960342,0.7162197951520844,-0.3611391174592164,-0.20313484120990452
s296,-0.013395741031627243,-0.015433056195390382,-0.7306850705621376,0.48203687423889024,-0.015083833769892245,0.5875771915195837,-0.6279690958680262,-0.5994836905689841,0.9818183994186992
s297,-1.0628447369091099,0.17394859003597768,-0.4340654293555316,0.92543891978762,-0.015083833769892245,-0.8496934108164153,0.985057573420628,0.23472231506494054,-0.6771161375751014
s298,-0.6659533533181834,-0.12547914792281026,-0.25609364463245776,-0.03979002290288916,0.16215121302634114,0.9468948420541776,0.04412534956137797,-0.3611391174592164,-0.08463951718970229
s299,0.12782941386659108,-0.06149886203520391,2.198433886339194,2.7593739109001305,0.5166213066188087,0.7672360167868802,-0.493550206814406,0.7114114611176342,0.15235113099289596
s301,-0.7901340929696369,-1.4357954029229743,-1.0013504931603294,-1.3096693506314872,-1.2557291613435275,-1.3886698866183058,0.44738201688354146,-0.7186559770404469,0.2708464550130982
s302,-1.7908847595725266,0.13556041850279973,-0.2004774619064972,1.7760469255341629,-0.9012590677510603,-0.49037576028182167,-0.35913131776078583,2.022306612804253,-1.5065834060009042
s304,-0.17410022763939056,-0.30718315984754274,0.32602240123111326,-0.9115124117714032,2.2889717745811446,-0.13105810954960342,1.3883142407427915,-0.7186559770404469,0.03385580683049995
s305,-1.2040698918073283,-0.3020647369754288,0.03311050554253718,1.3929716889030244,-0.015083833769892245,-0.8496934108164153,0.7162197951520844,-0.8378282635119102,-1.032602109777902
s307,-0.5101186996374412,-0.05893965059914694,-0.567544267897837,-0.7938751343809239,-1.0784941145472942,-0.49037576028182167,-0.6279690958680262,-0.4803114040975209,1.8112856678445024
s309,1.6886108671324116,-0.9904926131381101,1.5922174946262238,3.251037403584019,-0.9012590677510603,-0.3107169348169,-1.1656446524051127,-0.5994836905689841,1.8112856678445024
s313,1.2113672402361426,2.316008561587307,1.1936348517560982,0.9133735580033779,-1.2557291613435275,-1.2090110613510088,-1.7033202087808963,-1.0761728366216778,-0.08463951718970229
s314,0.7560378615151204,1.0491989009924347,0.500286440440606,2.632687612171922,-0.015083833769892245,0.40791836625228667,-0.22471242854586268,0.47306688817470816,-0.4401254893925028
s316,-0.4127220410867946,-0.19457785668253055,0.5892723328021429,2.092762672354684,-0.015083833769892245,0.5875771915195837,-1.1656446524051127,-1.0761728366216778,-0.20313484120990452
s317,1.9369723464353186,1.4561135192441208,0.793198336129182,0.8982918557744325,0.16215121302634114,2.0248477938555824,-1.0312257631901895,-0.9570005501502146,-0.9141067856155052
s323,-0.6464740216071776,-1.197788739417271,-0.5897907409882212,-1.5389112245212295,-0.724024020954827,-0.6700345855491187,-0.7623879850829494,-0.8378282635119102,0.03385580683049995
s324,0.4005400578060641,-0.9265123272489684,-0.6379914326847952,-0.745613687245765,-1.0784941145472942,-0.49037576028182167,-0.6279690958680262,-1.0761728366216778,0.5078371031956971
s325,-0.9581433289686622,-1.062150533332352,0.10355767032727099,-0.5706659413842073,-0.5467889741585932,-0.6700345855491187,-0.493550206814406,-0.7186559770404469,0.03385580683049995
s327,-0.4979441173191581,0.9212383292141514,-0.8715794001338295,-3.5447776210505944,-1.0784941145472942,-0.3107169348169,0.17854423877630043,0.830583747755939,0.8633230753984975
s328,0.34697189560445013,1.284646353062081,-0.35620277353918683,0.26486036213339,-0.724024020954827,0.22825954098499013,-1.1656446524051127,-0.7186559770404469,1.2188090476012974
s330,-0.02557032334991027,-0.1715449537626238,-0.026213422699228887,-0.3655547910611396,-0.724024020954827,-0.3107169348169,-0.6279690958680262,-0.4803114040975209,-0.6771161375751014
s334,0.4005400578060641,2.4644428248479047,-0.25609364463245776,0.6328538965337734,-0.015083833769892245,0.40791836625228667,-0.7623879850829494,-0.9570005501502146,0.7448277512361009
s335,0.3615813943869741,-0.4325845201882338,-0.8938258732242138,0.16833746786488193,1.9345016809886773,2.923141920192067,2.463665353494359,2.1414788994425575,1.8112856678445024
s336,-0.8437022551712509,0.2558433559729122,-0.21901618948330032,-0.22680313055049858,0.8710914002112754,0.5875771915195837,0.3129631278299209,0.7114114611176342,-0.08463951718970229
s338,0.20818165717047274,0.4324289450255307,0.600395569347335,0.46695517200994485,1.5800315873962105,0.9468948420541776,1.5227331297964113,1.0689283206988656,0.3893417790333004
s340,2.1658544940286806,0.967304135053965,1.5681171487790488,0.883210153545487,-1.0784941145472942,-1.2090110613510088,-0.09029353949224253,0.7114114611176342,0.5078371031956971
s342,0.897263016411878,-0.6987425094859577,-0.46372739347752684,-0.11218219360472259,-1.2557291613435275,-0.8496934108164153,-0.09029353949224253,0.23472231506494054,1.2188090476012974
s343,0.013388340069179721,-0.24576208539445804,-0.7974244898332903,-0.21473776876625647,1.5800315873962105,-0.6700345855491187,0.5818009060984639,-0.5994836905689841,-0.9141067856155052
s346,-0.02557032334991027,2.070324263774968,1.1788038696973249,1.3085141564187583,-0.724024020954827,-0.49037576028182167,-1.300063541458733,-1.0761728366216778,0.5078371031956971
s349,-0.38350304352174674,-1.0851834362522588,-1.3684172991516692,0.06879823314986099,-0.5467889741585932,-0.13105810954960342,-0.09029353949224253,0.47306688817470816,-0.32163016537230055
s350,0.41027972366156695,1.673646491264439,1.5495784212022459,2.1530894812722754,0.3393862598225749,-0.6700345855491187,0.985057573420628,1.426445180280096,-0.6771161375751014
s354,-0.9337941643306353,0.030632749644423148,0.13692737996284732,-0.3836528337365979,-1.4329642081397613,-0.6700345855491187,0.04412534956137797,0.7114114611176342,-0.20313484120990452
s355,-0.1862748099576736,0.030632749644423148,-0.6305759416554085,-0.4681103662226735,1.4027965405999767,0.04860071571769313,0.8506386842057049,0.5922391746461714,-0.20313484120990452
s357,-1.3063363832849957,0.5143237109624652,-0.07441411439580284,-0.2177541092127694,-1.2557291613435275,-0.6700345855491187,-1.4344824305123531,-1.0761728366216778,-0.32163016537230055
s358,1.2771099847575005,-0.16898574232810215,0.08501894275269226,1.2753344115125451,-1.2557291613435275,-1.2090110613510088,-1.0312257631901895,-0.9570005501502146,-1.032602109777902
s360,-1.057974903982089,-0.26111735400772923,-0.45631190244591585,-0.20267240698201439,-1.2557291613435275,-1.3886698866183058,-1.5689013197272763,-1.0761728366216778,-1.625078730021106
s362,-0.7146516825927762,-0.22016997103849428,-0.3821569921453765,-0.6219437289640695,-1.0784941145472942,-1.3886698866183058,-1.7033202087808963,-1.0761728366216778,-1.8620693782037048
s363,2.0781975013335368,1.136212089799948,0.3593921108666896,-0.2810972585768736,-1.4329642081397613,-1.2090110613510088,-0.493550206814406,-0.9570005501502146,-0.6771161375751014
s364,-1.1870254765605635,-1.8964534613211095,-0.8122554718920635,-1.342849095535891,1.225561493803743,0.22825954098499013,0.8506386842057049,0.23472231506494054,-0.20313484120990452
s365,0.15704841143163895,-0.03846595911529715,-0.9976427476467483,-1.2795059461717866,0.8710914002112754,0.40791836625228667,1.5227331297964113,0.5922391746461714,1.574295019804098
s368,-0.2374080556965074,-0.8574136184892481,-0.8196709629236745,-0.5163718133578323,-0.015083833769892245,-1.3886698866183058,-0.8968068741365695,-0.9570005501502146,-1.5065834060009042
s369,-0.02557032334991027,-0.2559989311356152,0.9118461926127142,0.4971185764678357,-0.724024020954827,0.5875771915195837,1.3883142407427915,0.47306688817470816,0.9818183994186992
s375,1.3355479798875962,-0.015433056195390382,-0.22272393499688145,-0.1483782789556393,0.5166213066188087,0.5875771915195837,0.04412534956137797,0.830583747755939,0.7448277512361009
s376,0.4760224681829247,0.9442712321340582,-1.6131285031458957,-0.5133554729113193,0.3393862598225749,0.5875771915195837,-0.09029353949224253,0.5922391746461714,0.15235113099289596
s377,-0.8437022551712509,-1.3769335399044111,-0.5119280851718764,-0.23585215188822775,-0.36955392736235937,0.7672360167868802,-1.0312257631901895,-0.5994836905689841,0.5078371031956971
s383,0.6318571218636669,0.14323805280943533,0.8488145188551426,0.9767167073674822,0.6938563534150425,0.22825954098499013,0.3129631278299209,-0.7186559770404469,-0.6771161375751014
s384,0.6829903676025008,-0.12036072505223164,0.18512807165942127,-0.19060704519958185,1.4027965405999767,0.5875771915195837,-1.300063541458733,-0.7186559770404469,2.166771640047303
s386,1.7787027762917962,2.6179955109806166,2.2892736514575214,1.4412331360381831,1.9345016809886773,2.923141920192067,-0.22471242854586268,0.23472231506494054,-0.7956114615953033
s387,1.3769415597723877,2.2417914299554726,0.1925435626888079,1.1667461554597949,0.16215121302634114,0.40791836625228667,0.04412534956137797,-0.8378282635119102,-0.7956114615953033
s388,-0.7268262649110593,0.39659998492840975,1.9592843006175635,0.6961970458978777,-0.19231888056612562,0.40791836625228667,-0.22471242854586268,0.5922391746461714,1.9297809920068985
s389,-0.48820445146365526,-0.6501174922100872,-0.3413717914804136,-0.13028023628018096,0.16215121302634114,-0.8496934108164153,-0.8968068741365695,-0.9570005501502146,-0.6771161375751014
s390,-0.5563821124492538,1.3998108676616148,-0.3487872825098002,-0.12123121494245177,0.8710914002112754,0.9468948420541776,1.119476462474248,0.23472231506494054,0.7448277512361009
s394,1.0141390066720695,1.0927054953961912,1.2158813248464824,0.13817406340518149,0.16215121302634114,-0.49037576028182167,-0.8968068741365695,-0.9570005501502146,-0.08463951718970229
s395,-0.5442075301295101,0.3377381219098467,2.8917822976569103,3.6823740873485065,-0.9012590677510603,0.40791836625228667,-0.6279690958680262,-0.8378282635119102,0.15235113099289596
s396,1.1943228249908386,-0.3097423712820644,1.8295132075910636,0.768589216599711,-1.0784941145472942,-0.8496934108164153,-0.09029353949224253,-0.5994836905689841,-0.08463951718970229
s397,-1.8712370028764083,-1.2771242939181484,-2.076596692530383,-1.671630204140654,1.048326447007509,0.22825954098499013,-0.09029353949224253,0.35389460153640373,-0.32163016537230055
s398,-1.0190162405615382,1.2795279301915023,-0.05216764130541861,-0.8300712197318406,-0.19231888056612562,0.40791836625228667,0.44738201688354146,0.949756034227402,0.7448277512361009
s399,0.5588096279510473,0.5220013452691008,1.1417264145459431,0.6690499818846901,-1.2557291613435275,-0.8496934108164153,0.04412534956137797,-1.0761728366216778,-1.1510974337981037
s400,-0.1984493922774174,1.806725485913301,-0.626868196139603,-1.011051646486424,-0.19231888056612562,0.5875771915195837,0.8506386842057049,-0.3611391174592164,0.2708464550130982
s403,0.02069308946044169,-0.26879498831436477,-1.3572940626064771,0.207549893660502,1.7572666341924434,-0.3107169348169,2.598084242709281,1.0689283206988656,-1.625078730021106
s405,1.5498206286984342,0.6883500885805621,1.6756417687151646,0.6630173009934739,-0.724024020954827,-0.49037576028182167,-0.6279690958680262,-0.8378282635119102,-0.6771161375751014
s406,-0.44681087158032434,-0.07941334208299673,-0.04104440476022649,0.020536786014702168,0.3393862598225749,1.845188968588286,-0.09029353949224253,0.5922391746461714,1.1003137234389013
s407,-0.1448812300743427,-1.138926876398708,0.6782582251636798,1.4985436045110712,1.048326447007509,1.3062124925887708,0.3129631278299209,0.949756034227402,-0.7956114615953033
s409,-1.2332888893723761,-0.9904926131381101,-0.4451886659007237,-1.0804274767417448,0.3393862598225749,0.5875771915195837,0.04412534956137797,0.5922391746461714,-0.4401254893925028
s410,0.6196825395439232,-0.9597820759115677,-0.2931710997838396,-0.15441095984866515,-0.36955392736235937,-0.8496934108164153,1.657152018850032,-0.12279454451628997,-1.5065834060009042
s411,-0.98736232653371,-1.1312492420920723,-1.3165088619415142,-0.8059404961651659,-0.19231888056612562,-0.49037576028182167,-1.0312257631901895,-1.0761728366216778,-0.9141067856155052
s414,-0.037744905669654064,1.1899555299463969,-0.02992116821503438,-0.8934143690959448,-0.36955392736235937,0.7672360167868802,0.44738201688354146,0.23472231506494054,-1.032602109777902
s415,0.9678755938617175,-0.26111735400772923,-0.24867815360307116,0.3704322777396272,-1.2557291613435275,0.04860071571769313,-1.0312257631901895,-1.0761728366216778,1.2188090476012974
s416,1.7519186951895285,1.5712780338436547,0.9860011029132535,3.003697487018818,2.8206769149698454,4.360412522528066,3.1357597990850654,3.5715463376006396,0.9818183994186992
s418,-0.07913848555298497,-0.31230158271812136,1.8443441896498367,-0.021691980227430803,0.5166213066188087,-1.3886698866183058,0.5818009060984639,0.23472231506494054,-0.7956114615953033
s419,0.03530258824296563,0.04598801825769432,-0.3636182645707978,-0.8783326668669994,-0.5467889741585932,-0.8496934108164153,0.44738201688354146,0.11555002859347768,0.8633230753984975
s420,0.27392440169183047,-0.7550451610669285,0.5781490962569508,-0.16949266207761057,1.4027965405999767,0.5875771915195837,0.7162197951520844,1.0689283206988656,0.6263324272158987
s421,2.051413420231269,-0.8650912527958837,-0.003966949608844659,-0.9507248375688329,-1.0784941145472942,-1.2090110613510088,-1.1656446524051127,-1.0761728366216778,-1.3880880819807022
s422,-0.6805628521007073,-0.632203012160759,-0.5786675044430291,-0.43794696176297304,-0.724024020954827,0.22825954098499013,-0.7623879850829494,-0.8378282635119102,-0.20313484120990452
s423,-1.218679390589852,-0.5272753433039178,-1.453695445999625,-0.944692156675807,-0.36955392736235937,1.6655301433209895,0.985057573420628,-0.4803114040975209,-0.7956114615953033
s425,-1.269812636328686,-0.7883149097295278,-0.8196709629236745,-1.2161627968076825,0.5166213066188087,-1.0293522360837122,1.119476462474248,0.830583747755939,-0.6771161375751014
s426,1.849315353740175,-0.38395950291389863,1.0601560132137928,0.6207885347513409,-0.015083833769892245,-0.13105810954960342,1.2538953515278684,1.0689283206988656,0.2708464550130982
s427,0.2154864065617347,0.762567220210861,-1.075505403463093,-0.027724661120456642,-0.19231888056612562,0.40791836625228667,0.04412534956137797,0.47306688817470816,-0.08463951718970229
s428,-0.6172550240421297,-2.2445062165542327,-1.5130193742391667,-1.3247510528604325,0.16215121302634114,0.7672360167868802,-0.09029353949224253,0.5922391746461714,-0.4401254893925028
s429,-0.9703179112869452,-1.494657265940002,-1.0866286400082852,-1.9340518229348005,-1.4329642081397613,-1.3886698866183058,-1.0312257631901895,-0.2419668309877532,2.166771640047303
s430,2.4069112239403254,-0.6629135493873014,1.7905818796828912,0.6388865774267992,-0.9012590677510603,-0.49037576028182167,-0.35913131776078583,-0.7186559770404469,-0.9141067856155052
s431,-1.2235492235168732,-0.43514373162429076,-0.1893542253613051,0.3945630013081114,-0.19231888056612562,0.40791836625228667,-0.09029353949224253,0.23472231506494054,0.15235113099289596
s432,-1.6180056906450195,-1.105657127737644,-1.351732444333881,-0.890398028649432,-1.2557291613435275,-1.3886698866183058,-1.300063541458733,-0.8378282635119102,-1.3880880819807022
s433,-1.2478983881549,-0.3967555600911128,-0.30058659081322625,-0.1363129171732068,1.225561493803743,0.04860071571769313,1.2538953515278684,0.949756034227402,0.8633230753984975
s434,-0.15218597946560466,-0.3430121199446637,-0.4896816120814922,-0.027724661120456642,-1.2557291613435275,-0.6700345855491187,-1.0312257631901895,-0.9570005501502146,-0.32163016537230055
s435,0.4005400578060641,0.3658894477018674,-0.40069571971995527,-0.3534894292787071,-1.0784941145472942,-1.2090110613510088,-0.09029353949224253,-0.9570005501502146,0.7448277512361009
s438,0.7097744487033077,-0.6449990693395086,0.22591327232438424,0.35233423506416883,1.225561493803743,-0.6700345855491187,-0.22471242854586268,-0.2419668309877532,-0.4401254893925028
s439,-0.6976072673460114,-1.27200587104757,-1.8504242161107356,-1.1799667114567656,1.4027965405999767,-0.13105810954960342,-0.6279690958680262,0.5922391746461714,0.15235113099289596
s441,0.663511035891495,0.42219209928283813,0.05906472414650253,1.4472658169293995,1.048326447007509,0.5875771915195837,2.1948275753871176,2.498995759023788,0.3893417790333004
s443,0.08156600105477836,-0.020551479065968995,-0.13373804263534453,-0.16647632163109766,-1.2557291613435275,-0.49037576028182167,-0.22471242854586268,0.23472231506494054,1.574295019804098
s444,-0.8875307515188227,-0.8548544070531912,-0.285755608754453,-0.11519853405123551,0.16215121302634114,0.22825954098499013,-0.7623879850829494,-0.8378282635119102,-0.7956114615953033
s445,0.20818165717047274,-0.015433056195390382,-0.30058659081322625,0.2437459790114187,0.6938563534150425,-0.3107169348169,0.17854423877630043,0.5922391746461714,-0.32163016537230055
s446,-0.8461371716354917,-0.15874889658540958,-0.2709246266934554,0.0597492118121318,0.6938563534150425,-1.2090110613510088,-0.7623879850829494,-0.9570005501502146,0.03385580683049995
s448,-0.4735949526811313,-1.6482099520727136,-1.3498785715770905,-0.6581398143149862,0.6938563534150425,-0.13105810954960342,1.119476462474248,1.307272893808633,1.4557996956417019
s449,-0.9727528277511861,-0.9572228644755107,-0.7269773250463321,-0.9627901993512654,-0.015083833769892245,-0.8496934108164153,0.3129631278299209,-0.3611391174592164,-0.4401254893925028
s450,0.4394987212266148,-0.18178179950531634,0.39276182050226593,0.35836691595719466,-0.19231888056612562,-0.49037576028182167,0.5818009060984639,0.23472231506494054,0.8633230753984975
s451,0.3104481486481403,0.2686394131501264,0.7783673540704088,-0.43794696176297304,-0.9012590677510603,-0.13105810954960342,-0.8968068741365695,-1.0761728366216778,-1.7435740541835028
s454,0.15217857850315714,2.344159887377792,1.0564482677002116,1.8152593513315924,-0.5467889741585932,-0.6700345855491187,-1.1656446524051127,-1.0761728366216778,-1.5065834060009042
s456,-1.0993684838654196,0.15347489855059257,-1.16449129582463,-0.7033849210036321,-1.2557291613435275,-0.3107169348169,-0.8968068741365695,0.11555002859347768,1.6927903438243002
s457,-1.0677145698375916,-0.893242578586369,-0.9012413642536004,-0.7818097725966818,-0.5467889741585932,1.1265536673214742,-1.1656446524051127,-1.0761728366216778,0.03385580683049995
s458,-0.7073469332015143,-0.4556174231081406,-0.9976427476467483,-0.6038456862886111,2.997911961766079,1.845188968588286,1.9259897971185749,-0.3611391174592164,-0.20313484120990452
s459,-0.2081890581314595,0.3300604876032111,-0.5378823037780661,-0.6008293458420982,1.7572666341924434,1.1265536673214742,2.0604086861721953,0.949756034227402,-0.5586208134127046
s460,0.19844199131496987,1.284646353062081,-0.24867815360307116,1.0038637713806697,-0.19231888056612562,-1.3886698866183058,-1.1656446524051127,-0.7186559770404469,-1.5065834060009042
s461,0.9532660950791936,0.030632749644423148,-0.5082203396582953,-0.8270548792853277,0.3393862598225749,1.4858713178560674,0.7162197951520844,0.7114114611176342,1.4557996956417019
s463,-0.512553616101682,-0.29182789123427155,-0.31912531839002933,-0.22378679010398564,2.6434418681736114,1.1265536673214742,2.1948275753871176,2.3798234723854836,0.03385580683049995
s465,0.4541082200091388,-0.37628186860726304,1.3567756544203988,0.5785597685073983,-0.724024020954827,-1.0293522360837122,-0.493550206814406,-0.2419668309877532,1.8112856678445024
s466,-0.25932230387029326,-0.4607358459802545,0.20366679923400002,-0.3534894292787071,-0.36955392736235937,-0.6700345855491187,-0.09029353949224253,0.7114114611176342,0.03385580683049995
s467,-1.1261525649676876,-0.12291993648828861,-0.8530406725592509,-0.7033849210036321,0.16215121302634114,0.5875771915195837,-0.09029353949224253,0.5922391746461714,-0.5586208134127046
s469,-0.4443759551160834,0.9647449236194433,-0.10036833299976819,-0.6159110480728532,-0.724024020954827,0.7672360167868802,-0.22471242854586268,-0.7186559770404469,0.6263324272158987
s470,-0.2374080556965074,-0.12547914792281026,-1.2757236612765512,-1.2523588821585991,1.9345016809886773,0.7672360167868802,0.985057573420628,0.7114114611176342,0.6263324272158987
s473,0.27148948522758953,0.19698149295588444,-0.9568575469795609,-1.3368164146446746,-0.19231888056612562,-0.49037576028182167,-0.35913131776078583,-0.12279454451628997,0.03385580683049995
s474,-1.447561538183214,-0.632203012160759,-0.9383188194049822,-0.5103391324648064,0.3393862598225749,0.40791836625228667,0.04412534956137797,0.5922391746461714,-0.4401254893925028
s476,-1.267377719864445,-0.31997921702475696,-0.626868196139603,-0.5043064515735902,0.3393862598225749,-0.8496934108164153,-0.6279690958680262,-0.9570005501502146,-1.625078730021106
s477,-0.7170865990570172,0.6090145340781492,-0.2968788452996451,-0.3655547910611396,0.8710914002112754,0.40791836625228667,2.3292464644407382,1.307272893808633,-0.08463951718970229
s479,-0.41515695755103554,-0.3020647369754288,0.3445611288079164,0.3463015541729526,-1.4329642081397613,-0.6700345855491187,-1.7033202087808963,-0.4803114040975209,0.15235113099289596
s480,-0.3859379599859877,-0.38907792578447725,-0.2041852074223027,-0.8451529219607861,-0.5467889741585932,-0.8496934108164153,-1.0312257631901895,-1.0761728366216778,-1.2695927578183057
s481,-0.4443759551160834,0.7037053571938333,-1.0977518765534773,-0.6370254311930149,2.2889717745811446,-0.13105810954960342,1.3883142407427915,-0.12279454451628997,-0.32163016537230055
s482,-0.98736232653371,-1.0212031503646524,-1.1088751130986694,-0.8391202410695698,-0.9012590677510603,-0.8496934108164153,0.44738201688354146,-0.9570005501502146,0.9818183994186992
s483,-0.15705581239262573,-0.42746609731765517,0.2592829819599606,-0.000577597107269107,0.5166213066188087,-1.0293522360837122,-1.4344824305123531,-1.0761728366216778,-1.7435740541835028
s486,1.2673703189034582,-0.4402621544948694,0.31860691020172666,0.8078016423971407,-0.19231888056612562,1.6655301433209895,-0.8968068741365695,-0.9570005501502146,2.2852669642096988
s489,-0.6002106087968256,-0.12036072505223164,0.5077019314699925,-0.10313317226699341,-0.19231888056612562,-1.2090110613510088,0.17854423877630043,-0.8378282635119102,-0.4401254893925028
s492,0.6269872889351852,0.05110644112980827,0.32973014674691875,0.05371653091910596,-0.9012590677510603,-0.3107169348169,0.04412534956137797,-0.7186559770404469,0.3893417790333004
s493,1.0433580042371173,-0.4735319031574687,0.014571777965734074,0.27994206436233543,-0.19231888056612562,0.22825954098499013,-0.35913131776078583,-0.9570005501502146,-0.4401254893925028
s494,-0.38350304352174674,0.04598801825769432,0.6893814617088719,0.35836691595719466,-1.4329642081397613,-1.0293522360837122,-1.5689013197272763,-1.0761728366216778,-0.4401254893925028
s495,-1.3477299631683266,1.9577189606099559,1.2863284896334406,1.6976220739411132,0.5166213066188087,0.7672360167868802,-0.09029353949224253,0.35389460153640373,-0.5586208134127046
s496,-0.4200267904780566,-1.5407230717798155,-0.6046217230492188,-0.9024633904336741,-0.015083833769892245,2.0248477938555824,1.7915709080649542,3.0948571915479453,0.9818183994186992
s497,-0.5904709429413229,-0.25855814257167226,-0.06329087785061073,-0.5857476436131528,1.5800315873962105,0.5875771915195837,0.17854423877630043,0.5922391746461714,0.7448277512361009
s499,0.7097744487033077,0.2865538931994545,1.6089023494440118,1.4653638596048577,-0.015083833769892245,1.3062124925887708,0.17854423877630043,0.7114114611176342,0.7448277512361009
s501,0.9824850926442414,1.2334621243516888,0.9303849201872929,0.023553126461215088,-0.5467889741585932,-1.2090110613510088,1.3883142407427915,1.6647897533898637,-0.5586208134127046
s504,1.340417812816078,0.667876397095177,0.8339835367963694,0.12309236117623605,-0.724024020954827,0.5875771915195837,0.04412534956137797,0.5922391746461714,-0.4401254893925028
s505,-1.4792154522110421,-1.3359861569367115,0.08872668826849775,-0.5012901111270772,2.111736727784911,-0.49037576028182167,1.5227331297964113,2.3798234723854836,-1.032602109777902
s507,2.0221944226662214,1.3946924447910363,0.8599377554003347,0.4518734697791898,1.048326447007509,-0.3107169348169,0.7162197951520844,-0.3611391174592164,-0.5586208134127046
s508,-0.36645862827644266,-1.865742924094567,0.37051534741188175,-0.3896855146296238,-1.4329642081397613,-0.49037576028182167,1.7915709080649542,2.1414788994425575,1.9297809920068985
s509,2.2510765702595834,-0.8753280985385763,1.5143548388098789,0.11404333983850687,-0.015083833769892245,-0.13105810954960342,-0.35913131776078583,-0.5994836905689841,-0.9141067856155052
s512,1.325808314033554,1.154126569849276,0.18883581717522677,0.418693724874786,-0.5467889741585932,0.7672360167868802,-0.22471242854586268,-0.12279454451628997,0.03385580683049995
s514,0.34697189560445013,1.2155476443023607,0.4075928025632636,0.5333146618187524,-0.015083833769892245,-1.0293522360837122,-0.6279690958680262,-0.8378282635119102,-0.32163016537230055
s515,-1.0725844027646128,-0.21505154816791566,-1.2979701343669354,-0.9024633904336741,-0.19231888056612562,-0.8496934108164153,-0.493550206814406,-0.7186559770404469,-0.4401254893925028
s516,2.1512449952461568,0.7932777574374034,0.021987268997345065,0.36439959684841094,-0.5467889741585932,-0.6700345855491187,0.985057573420628,1.0689283206988656,0.8633230753984975
s520,-0.8583117539537748,-0.16642653089204518,0.3668076018983006,-0.31729334392779035,-0.19231888056612562,-0.6700345855491187,-0.09029353949224253,-0.2419668309877532,0.7448277512361009
s521,0.5709842102693303,2.308330927280671,-0.2894633542680341,1.7458835210744623,-1.2557291613435275,-0.3107169348169,-1.5689013197272763,-0.7186559770404469,0.8633230753984975
s522,-0.31776029900038905,-1.681479700735313,-0.5897907409882212,-0.6822705378816608,0.5166213066188087,-0.8496934108164153,-0.493550206814406,-0.12279454451628997,-0.20313484120990452
